comment, title, product_id , verification_status , likes, created_at
عالی بود خسته نباشید,نظر دادن,838241,verified,0,2019-05-21 17:52:59
"اصلا بدرد نمیخوره
حتی یکبارهم نمیشه استفاده کرد
خیلی کند و بدرد نخوره
هرکسی بخره پولشو انداخته دور",اصلا بدرد نمیخورد,910362,verified,0,2019-05-21 17:50:45
کلا خوبه محکمه,بدک نیست,1574405,verified,0,2019-05-21 17:49:31
"دوستان سلام
بنده یک هفته هست که خریداری کردم و کاملا با این تبلت اشنا شدم
حافظه این تبلت کم هست و دوستانی که اهل بازی یا نرم افزارهای زیاد هستن به هیج وجه توصیه نمیشه.البته با پر شدن حافظه تبلت هم کند کار میکنه.
نکته بعدی اینکه متاسفانه گوگل تو این تبلت محصولاتش رو اجبارا به مشتری می فروشه.بنده با خیلی از نر افزارهای گوگل کار نمیکنم ولی گوگل اجازه حذف این برنامه ها رو نمیده.مثل یوتیوب گوگل دو گوگل داک و ....
ظاهر خیلی شیک و قشنگی داره و لوازم جانبیشم تو دیجی کالا موجود هست.
دو سیمکارت همزمان فعاله ولی اگر کارت حافظه بندازین فقط یک سیمکارت قابل استفاده هست.
خلاصه که با این پول همین محصول خوبه چونکه تراشه کوالکام ۴۲۵ هست و بنده با این قیمت تبلت با تراشه ی خوبی جز این پیدا نکردم.
امیدوارم خرید خوبی داشته باشید.",تجربه یک هفته استفاده,362898,verified,0,2019-05-21 17:49:18
من که این محصول خریدم پشیمون شدم یعنی حیف پولی که هدر بدید,خوب نبودن,674872,verified,1,2019-05-21 17:47:10
بعد از سه ماه استفاده بدون هیچ دلیلی دیگه کار نکرد حتی باوجود اینکه از لحاظ فیزیکی کاملا سالمه,کابل لایتینیگ بد,551833,verified,0,2019-05-21 17:46:42
محصولی عالی و برای ورزشکاران فوقوالعاده,گزارش ساعت هوشمند,291406,verified,1,2019-05-21 17:46:24
اصلا به درد نمیخوره افتضاحه نخرید,قطع و وصل میشه,1444153,rejected,0,2019-05-21 17:46:22
تو پیشنهاد ویژه خرید کردم.خوشحال بودم از تخفیفش.ولی کمتر از چند ماه که تو ماشین بود بدون استفاده قسمت کشویی مشکی رنگ بخاطر آفتاب دفرمه شد و آب شد و دور انداختمش.,اصلا پیشنهاد نمیکنم,444882,verified,0,2019-05-21 17:45:56
خوبه من راضییم,بد نیست,774202,verified,0,2019-05-21 17:45:50
بعد از یک هفته استفاده ابر داخلی اون جابجا شد و شکلش رو از دست داد,بی کیفیت,930467,verified,0,2019-05-21 17:45:44
واقعا برای دیجی کالا متاسف هستم که باتری را با چنین کیفیت پایینی در اختیار مشتری قرار می دهد باتری که بنده خریدم روی ۴۰ درصد خاموش میشه و این نشون میده که باتری تولید روز نبوده و تاریخ گذشته است و فقط جلد و روکش ان عوض شده.,واقعا برای دیجی کالا متاسف هستم که باتری را با چنین کیفیت پایینی در اختیار مشتری قرار می دهد باتری که بنده خریدم روی ۴۰ درصد خاموش میشه و این نشون میده که باتری تولید روز نبوده و تاریخ گذشته است و فقط جلد و روکش ان عوض شده.,1497262,rejected,0,2019-05-21 17:44:14
ابا توجه به نظر مثبتی که داده بودند  سفارش دادم و امروز بدستم رسید بسیار کوچک تر از صفحه است بطوریکه از بالا و پایین و چپ و راست 2 ال 3 میلیمتز کوچکتر از صفحه است و انگار محافظ صفحه گوشی دیگه ای رو میخوای بچسبونی رو گوشیت از نصبش منصرف شدم و با خریدش پولم رو دور ریختم از خریداران محترم میخوام نظر الکی ندن و بقیه رو به دردسر نندازن,خیلی کوچکتر از صفحه است,1544006,verified,0,2019-05-21 17:43:30
منکه خیلی دوست داشتم. فکر کنم جای همه سس ها رو بتونه بگیره.,دوست داشتم,464630,verified,0,2019-05-21 17:42:50
من همه ی نظرات رو خوندم و بعد تو پیشنهاد ویژه خرید کردم.به نسبت قیمتش خوبه.ولی اگر چندبار توی روز وزنت رو بگیری کمتر از نیم کیلو خطا داره.,پیشنهاد میکنم,1536383,verified,0,2019-05-21 17:41:47
در خریدنش شک نکنید من 6ساله مداومه میپوشمش و اخیرا دادم گدششو رفو کردند فوق العاده طبی سبک و با دوام.,ارزش کتانی,647489,verified,0,2019-05-21 17:41:42
افتضاح اصلا کار نمیکنه خرابه حتی یه بارم به گوشیم وصل نشد .کلاهبرداری محض,اصلا کار نکرد حتی یه بار,498137,rejected,0,2019-05-21 17:40:49
"تنها مشکلی که داشت مجبور شدم پس بفرستم این بود که رنگش اینجا تقریبا نارنجی نشون میده ولی چیزی که فرستادن تقریبا بین صورتی و گلبهی بود که واس آقایون یکم سبکه .
ولی از لحاظ کیفیت و طراحی و جنس با اینکه زده اصلی نیس عالیه .میشه گفت های کپی درجه یک",رنگ,1580388,verified,1,2019-05-21 17:40:49
خریدم خوبه اما نسبت به جنسش و طراحیش خیلی گرونه باید قیمتش نصف این باشه اما جمع جور و باحاله ولی گوشی رو کامل در بر نمیگیره,خوبه اما گرونه,636329,verified,0,2019-05-21 17:40:25
شاید قیمت بالاش شما رو منصرف کنه از خرید. ولی انصافا کیفیت استیلش حرف نداره.بسته بندی عالی.ممنون از دیجی.راضیم از خریدم.,حتما پیشنهاد میکنم,1045943,verified,0,2019-05-21 17:38:44
فوق العادست اگه دنبال یه مودم با پهنای باند4تا40مگ باشید وقعا ارزش خرید داره نه قطعی ووثلی داره نه کندی از نظرسرویس هم مقرون به صرفست من که راضی ام ازش,ارزش خرید وامتحان داره,781294,verified,0,2019-05-21 17:38:42
کاش یکم چرب تر بود تا روی پوست کامل مینشست,کرم,1007575,verified,0,2019-05-21 17:38:18
جنس جوراب و کارایی آن راضی کننده هست. با تخفیف حدود 50% خریدم که با این مبلغ واقعا ارزش خرید نسبتاً بالایی دارد. رنگ جوراب سرمه ای هست (در عکس مشکی به نظر می رسد ) که اگر در مشخصات کالا درج شود بسیار مفید خواهد بود. با توجه به اینکه اولین بار هست که خریدم از کارآیی آن در دراز مدت اطلاعی ندارم.,راضی کننده هست,1080478,verified,0,2019-05-21 17:38:12
"توی عکس u3 زده ولی توی متن عنوان محصول u1 زده.
معلوم نیست بخریم چی باشه دیگه",مغاریت در آگهی,563455,rejected,0,2019-05-21 17:38:00
من ازمحمدغیور تشکر میکنم که نظرداد بود من همان کار را انجام دادم عالی شد دوستان کمی  سخت است 10دقیقه  وقت بذاری ا ول قیچی فروکنیدداخل محصول بعدسشوار را بادگرم بزنید بعدباقیچی کم کم باز بسته کنید تاگشاد شودبعد محصول بندازی توی کابل بعد دور تا دور محصول را سشوار بگیرید تا تمام جمع شو د,علیرضا کاظمی,552448,rejected,0,2019-05-21 17:37:16
"آقا نخرید آشغاله
پولتونو حروم نکنید من اینو از بازار خریدم سه ساعت نشد تو شارژ بود در آوردم دیدم آرمیچرش سوخت بردم پس بدم طرف گفت ب من چه شرکتشم به مفت نمی ارزه خلاصه ک چهارصدو پنجاه تو بازار پول دادم واسش اما حیف که حروم شد
یکی بچه ها شارژی ادون از همین سایت خرید با قیمت کمتر از این خیلی هم بهتر از این بود الانم داره کار میده.خلاصه که پولتونو حروم نکنید واسه ابزارای رونیکس.",نخرید آقا آشغاله,56794,rejected,0,2019-05-21 17:37:10
جنس خوب وعالی داره برای تایستون واقعا خنکه وراحته,خوبه بخرید,1413584,verified,0,2019-05-21 17:36:49
"من یک سال دیش خریدم، استفاده کردم راضی ام، فشارش برای تمیز کردن درز پنجره و گاز عالیه
من مخزنشو اندازه میبینم، توی خونه تکونی فقط دوبار پر کردم ولی در حالت عادی با یک بار پر کردن مخزن کلی تمیز میشه کرد، برای خونه های متراژ زیر صد متر به نظرم مناسبه",بخارشو,359421,verified,0,2019-05-21 17:36:17
"گلس اشغاله
از بغل ها کوچیکه اصلا توصیه نمیکنم بخرید پول دور ریختنه اینجا نوشته فول اما یذرست در برابر صفحه نمایش گوشی اوردم نصبش کنم ترک خورد انداختم دور رفتم یکی دیگه خریدم جنسش بنجله اصلا نخرید",داغون,843799,rejected,0,2019-05-21 17:35:59
بسیار عالی بود و با پوست سازگار,عالی,1102189,verified,0,2019-05-21 17:35:50
"بسته بندیه خیلی بدی داشت وقتی باز کردم. فریم اصلیو تا کرده بودن چسب زده بودن تو جعبه جا دادن که باعث این شده بود که فریم خط تا داشته باشه . با بدبختی کلی اتو کشی و حرارت صاف شد .
چسب مناسب هم نداره .از چسب مایع رازی استفاده کنید.
سایزشم یه مربع ۳۵*۳۵ هست.
در کل به قیمت نمی ارزه. ارزش پس دادن هم نداشت . خجالت داشت از دیجیکالا",بسته بندی نامناسب و کوکچکتر بودن از تصویر,188867,rejected,0,2019-05-21 17:35:44
